record_id,source_family,period,source_url,retrieved_at,page_sha256,release_at,release_timing_precision,headline_value,strict_point_in_time_status,article_status
nbs_pmi_2018_01,nbs_pmi,2018-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899839.html,2026-09-04T13:05:09.859760+00:00,6c9bfaf078134db2f8ae686cfa3e0cf5fbf26b262bb89ad3be83c6caa078d79e,2018-01-31T01:00:00+00:00,minute,51.3,provisional_no_snapshot,ready
nbs_pmi_2018_02,nbs_pmi,2018-02,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899853.html,2026-09-04T13:05:10.111743+00:00,48cfe7f51360bf63b38daba901365fd75dc7176c8bc4669d980e2a1f10d224b3,2018-02-28T01:00:00+00:00,minute,50.3,provisional_no_snapshot,ready
nbs_pmi_2018_03,nbs_pmi,2018-03,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899881.html,2026-09-04T13:05:10.293238+00:00,ff32e1ff839fcd234459ac15bd859bbe2ed5df8017d3f4f581bb9a2c2651dcef,2018-03-31T01:00:00+00:00,minute,51.5,provisional_no_snapshot,ready
nbs_pmi_2018_04,nbs_pmi,2018-04,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899925.html,2026-09-04T13:05:11.127012+00:00,62657a20cb2b2f067e0b47484abd923eef1ddc463e0fa5cf3e75122546538046,2018-04-30T01:00:00+00:00,minute,51.4,provisional_no_snapshot,ready
nbs_pmi_2018_05,nbs_pmi,2018-05,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899952.html,2026-09-04T13:05:11.355411+00:00,81854a75d3218b23d580ff10615a068716227914d10b9c29ba4bcba254ed2836,2018-05-31T01:00:00+00:00,minute,51.9,provisional_no_snapshot,ready
nbs_pmi_2018_06,nbs_pmi,2018-06,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1899979.html,2026-09-04T13:05:12.114398+00:00,f95fc958c2111208b3b23a956a56eb29d32391b1fe5f5cfaff7244a0900059d7,2018-06-30T01:00:00+00:00,minute,51.5,provisional_no_snapshot,ready
nbs_pmi_2018_07,nbs_pmi,2018-07,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900034.html,2026-09-04T13:05:12.423449+00:00,4c8417c5b18f166e53f80a60905d16589039a767664b17d6278a51870da99d83,2018-07-31T01:00:00+00:00,minute,51.2,provisional_no_snapshot,ready
nbs_pmi_2018_08,nbs_pmi,2018-08,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900052.html,2026-09-04T13:05:13.161553+00:00,19139fc2c043729d03d7c204c3ca81ba4fa7b5b83305a8d2835f2c04dd299e46,2018-08-31T01:00:00+00:00,minute,51.3,provisional_no_snapshot,ready
nbs_pmi_2018_09,nbs_pmi,2018-09,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900094.html,2026-09-04T13:05:13.452729+00:00,50b5298f26cc4f68980df4520da15c6fa1041a13fa627be59fc5bd968106fcff,2018-09-30T01:00:00+00:00,minute,50.8,provisional_no_snapshot,ready
nbs_pmi_2018_10,nbs_pmi,2018-10,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900128.html,2026-09-04T13:05:13.780643+00:00,0069ca6af33fc3870b8c76fe885fe50642fd5f4634e43adfcd4daecbfd9db731,2018-10-31T01:00:00+00:00,minute,50.2,provisional_no_snapshot,ready
nbs_pmi_2018_11,nbs_pmi,2018-11,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900159.html,2026-09-04T13:05:14.014317+00:00,b20e191511c3e00c79ae170320e33a3557204d81148f4d647c046d0b5005d59f,2018-11-30T01:00:00+00:00,minute,50.0,provisional_no_snapshot,ready
nbs_pmi_2018_12,nbs_pmi,2018-12,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900190.html,2026-09-04T13:05:14.307194+00:00,e23df19d692535d7791dd5fd56dfc68f35b5d0587736a6c85068bb2df6503959,2018-12-31T01:00:00+00:00,minute,49.4,provisional_no_snapshot,ready
nbs_pmi_2019_01,nbs_pmi,2019-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900229.html,2026-09-04T13:05:14.548259+00:00,e914d6d0d49d98e240d232b84aac46b76eb2b20b302f5bc778cf4798e05ae446,2019-01-31T01:00:00+00:00,minute,49.5,provisional_no_snapshot,ready
nbs_pmi_2019_02,nbs_pmi,2019-02,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900243.html,2026-09-04T13:05:14.908910+00:00,3fd8e6c8ca099b1619fa5dbb5fb040718d514dfea696081fbbb0e2b7e84345ad,2019-02-28T01:00:00+00:00,minute,49.2,provisional_no_snapshot,ready
nbs_pmi_2019_03,nbs_pmi,2019-03,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900267.html,2026-09-04T13:05:15.158936+00:00,8ff8dded77982cd9c59b6a18e800e5430a49778d604a28b4e03d6ff836986dad,2019-03-31T01:00:00+00:00,minute,50.5,provisional_no_snapshot,ready
nbs_pmi_2019_04,nbs_pmi,2019-04,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900300.html,2026-09-04T13:05:15.540127+00:00,4c609e9eb38c9c619a40e71956509162e79374193be5ce26598d052c469a438e,2019-04-30T01:00:00+00:00,minute,50.1,provisional_no_snapshot,ready
nbs_pmi_2019_05,nbs_pmi,2019-05,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900331.html,2026-09-04T13:05:15.877130+00:00,021bab4b86a35c6ac62d24c9865b57a57b3f10de4a8cf57b453b1360c1067ba6,2019-05-31T01:00:00+00:00,minute,49.4,provisional_no_snapshot,ready
nbs_pmi_2019_06,nbs_pmi,2019-06,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900353.html,2026-09-04T13:05:16.162331+00:00,81f079f5a4a38762b932c7ca2af8708b91f0eac36e638363463e0cfba6df8782,2019-06-30T01:00:00+00:00,minute,49.4,provisional_no_snapshot,ready
nbs_pmi_2019_07,nbs_pmi,2019-07,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900397.html,2026-09-04T13:05:16.466771+00:00,7148dc26253eb2d582693bb09a3c9767bb998dd00e95b9ce1b2fb1d3e74a5266,2019-07-31T01:00:00+00:00,minute,49.7,provisional_no_snapshot,ready
nbs_pmi_2019_08,nbs_pmi,2019-08,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900440.html,2026-09-04T13:05:16.894445+00:00,bdfe8f0849bf1ff576e28ec2d8971625a4d7de8c5b2a3e57cbf14f796bf71229,2019-08-31T01:00:00+00:00,minute,49.5,provisional_no_snapshot,ready
nbs_pmi_2019_09,nbs_pmi,2019-09,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900464.html,2026-09-04T13:05:17.191172+00:00,7a623aa2c36129b1a1e021d84008e42a275aace9e1ab757659551957e99ff5a2,2019-09-30T01:00:00+00:00,minute,49.8,provisional_no_snapshot,ready
nbs_pmi_2019_10,nbs_pmi,2019-10,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900498.html,2026-09-04T13:05:17.541850+00:00,5fb04896497620be4505a51e33c3902d3c869a085aff203c61f569a20c5d12a3,2019-10-31T01:00:00+00:00,minute,49.3,provisional_no_snapshot,ready
nbs_pmi_2019_11,nbs_pmi,2019-11,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900540.html,2026-09-04T13:05:17.881227+00:00,7a0d4c26e72091696294172e07ec200790254fd04788ef9fb64c63e2ee6f8c7d,2019-11-30T01:00:00+00:00,minute,50.2,provisional_no_snapshot,ready
nbs_pmi_2019_12,nbs_pmi,2019-12,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900581.html,2026-09-04T13:05:21.313253+00:00,1b5df03975b22f26d7f2591e3e968dedf899284ed64482135606c6f413cdef7c,2019-12-31T01:00:00+00:00,minute,50.2,provisional_no_snapshot,ready
nbs_pmi_2020_01,nbs_pmi,2020-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900626.html,2026-09-04T13:05:24.854545+00:00,e7faa028aa065e178b5ad2e76d24a404dc8a7feb2b740b57494df542f74bc905,2020-01-31T01:00:00+00:00,minute,50.0,provisional_no_snapshot,ready
nbs_pmi_2020_02,nbs_pmi,2020-02,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900642.html,2026-09-04T13:05:28.368480+00:00,dc3af9beea2ff1924641927ad341c50ae3adbc00f9276d77a9b7ce235853d627,2020-02-29T01:00:00+00:00,minute,35.7,provisional_no_snapshot,ready
nbs_pmi_2020_03,nbs_pmi,2020-03,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900669.html,2026-09-04T13:05:31.814656+00:00,48b82185fef4e726298df3f4bfcc2bc85ecfdb26d663f8111ffeee5b4a445ac2,2020-03-31T01:00:00+00:00,minute,52.0,provisional_no_snapshot,ready
nbs_pmi_2020_04,nbs_pmi,2020-04,https://www.stats.gov.cn/xxgk/sjfb/zxfb2020/202004/t20200430_1767707.html,2026-09-04T13:05:35.212702+00:00,0ba0447ea3d14b3df2fd32f8ebb1f77e4a4615342e2a70248c6ee900ba0b0a36,2020-04-30,date,50.8,provisional_no_snapshot,ready
nbs_pmi_2020_05,nbs_pmi,2020-05,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900740.html,2026-09-04T13:05:38.696913+00:00,253b49182faa6b9586f6449a6fc9009a7fb196e9f17397166e0235851cfe9766,2020-05-31T01:00:00+00:00,minute,50.6,provisional_no_snapshot,ready
nbs_pmi_2020_06,nbs_pmi,2020-06,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900766.html,2026-09-04T13:05:42.181706+00:00,1efb31a0680a74ba341732fee8d15715fb0826ff5c2a69a97c92a6b3c3ab8c51,2020-06-30T01:00:00+00:00,minute,50.9,provisional_no_snapshot,ready
nbs_pmi_2020_07,nbs_pmi,2020-07,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900804.html,2026-09-04T13:05:45.666877+00:00,2b70564a4fae7fd850a5e23896f5c154cce47db3e972b05664d19e2b75ae31e2,2020-07-31T01:00:00+00:00,minute,51.1,provisional_no_snapshot,ready
nbs_pmi_2020_08,nbs_pmi,2020-08,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900838.html,2026-09-04T13:05:45.929622+00:00,3cc1c1f8a3b0e8bb8a45d6bc359461c376b674692994ceee57dca435c34b53e1,2020-08-31T01:00:00+00:00,minute,51.0,provisional_no_snapshot,ready
nbs_pmi_2020_09,nbs_pmi,2020-09,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900863.html,2026-09-04T13:05:46.283271+00:00,40db23dc3040b753520d3e844ac1ed3bd9972f6c732e660706cf64c7b4f2da20,2020-09-30T01:00:00+00:00,minute,51.5,provisional_no_snapshot,ready
nbs_pmi_2020_10,nbs_pmi,2020-10,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900899.html,2026-09-04T13:05:46.547930+00:00,88b98b8d5dac467022583b3c8de895e02d14c01eb0f48233fd6755af6c80d146,2020-10-31T01:00:00+00:00,minute,51.4,provisional_no_snapshot,ready
nbs_pmi_2020_11,nbs_pmi,2020-11,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900921.html,2026-09-04T13:05:50.050407+00:00,ccbdecdcf82b4958e8b305838a59f7f1cb6a4224e6c08dcbde20df4db5d62dc3,2020-11-30T01:00:00+00:00,minute,52.1,provisional_no_snapshot,ready
nbs_pmi_2020_12,nbs_pmi,2020-12,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900951.html,2026-09-04T13:05:53.533383+00:00,03c3b133d7f34fec7ae3db7d46078ab1be2aa0cb4aaff3339b5b601baee3f274,2020-12-31T01:00:00+00:00,minute,51.9,provisional_no_snapshot,ready
nbs_pmi_2021_01,nbs_pmi,2021-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1900987.html,2026-09-04T13:05:57.575766+00:00,c6f532d4559a5ff5717e2d5c40501875795c9b09d0b6bab5095d1b0492c3fd70,2021-01-31T01:00:00+00:00,minute,51.3,provisional_no_snapshot,ready
nbs_pmi_2021_02,nbs_pmi,2021-02,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901006.html,2026-09-04T13:06:01.460875+00:00,227393ef9f5df4bd6cf60a3c3b703dabccecdcdd8599ab334eed82ef167f9c8f,2021-02-28T07:00:00+00:00,minute,50.6,provisional_no_snapshot,ready
nbs_pmi_2021_03,nbs_pmi,2021-03,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901037.html,2026-09-04T13:06:05.317541+00:00,5d56da0eb4d2d63aa8d70682fa04347d0f9914b8394c8970db49acc009743f81,2021-03-31T01:00:00+00:00,minute,51.9,provisional_no_snapshot,ready
nbs_pmi_2021_04,nbs_pmi,2021-04,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901070.html,2026-09-04T13:06:09.046228+00:00,9e327bc7cbdb660f99ec736126321275154b6a3583b61675f23483adf5030641,2021-04-30T01:00:00+00:00,minute,51.1,provisional_no_snapshot,ready
nbs_pmi_2021_05,nbs_pmi,2021-05,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901116.html,2026-09-04T13:06:12.715408+00:00,e80fbb56e94a9de7b1e2b4104ae62bbadc32075e698a81f78f418dad706f81b2,2021-05-31T01:00:00+00:00,minute,51.0,provisional_no_snapshot,ready
nbs_pmi_2021_06,nbs_pmi,2021-06,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901142.html,2026-09-04T13:06:16.320717+00:00,78d424d63e0928f34e4e9f98e2e666140d5f7486448b1e8d499589d328398ab2,2021-06-30T01:00:00+00:00,minute,50.9,provisional_no_snapshot,ready
nbs_pmi_2021_07,nbs_pmi,2021-07,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901179.html,2026-09-04T13:06:19.993704+00:00,91a152e490efa41ffd9517ba015dba787f3a095be2e92088aade6dc1fde57152,2021-07-31T01:00:00+00:00,minute,50.4,provisional_no_snapshot,ready
nbs_pmi_2021_08,nbs_pmi,2021-08,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901208.html,2026-09-04T13:06:20.487440+00:00,ca322a68b1e94f7322dadd66887bba0404e1e8fc1a0e0766f50e21bca79788be,2021-08-31T01:00:00+00:00,minute,50.1,provisional_no_snapshot,ready
nbs_pmi_2021_09,nbs_pmi,2021-09,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901233.html,2026-09-04T13:06:20.953579+00:00,da6d25e5c05c0147a8a0bcfbcda8b3c805ae7a9b7367761d136fc6b697c81804,2021-09-30T01:00:00+00:00,minute,49.6,provisional_no_snapshot,ready
nbs_pmi_2021_10,nbs_pmi,2021-10,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901269.html,2026-09-04T13:06:21.413218+00:00,3963d19332cdb0d1616ac50d01f631599c654ba96f7dd012fa2b8dbd22b2423f,2021-10-31T01:00:00+00:00,minute,49.2,provisional_no_snapshot,ready
nbs_pmi_2021_11,nbs_pmi,2021-11,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901291.html,2026-09-04T13:06:21.967332+00:00,f86d79826a15935121a25ecc7d6fb3e9a52b720c8e8a583951a1a2cb1f18eea4,2021-11-30T01:00:00+00:00,minute,50.1,provisional_no_snapshot,ready
nbs_pmi_2021_12,nbs_pmi,2021-12,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901325.html,2026-09-04T13:06:22.430565+00:00,38e47bca6be33730f0ea489e59ab8ccd2d9af95684fc0aa7d81f3763fa607312,2021-12-31T01:00:00+00:00,minute,50.3,provisional_no_snapshot,ready
nbs_pmi_2022_01,nbs_pmi,2022-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901362.html,2026-09-04T13:06:26.039019+00:00,de36ee7e2a638f3898955cc9f3afc44986284c21989d0d5ccc838557cc4cbc17,2022-01-30T01:30:00+00:00,minute,50.1,provisional_no_snapshot,ready
nbs_pmi_2022_02,nbs_pmi,2022-02,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901395.html,2026-09-04T13:06:29.506858+00:00,8dfb036b7b9e5a8eeeb1621f8f0dafd4174c26324c0a463e14a30eeafc958510,2022-03-01T01:30:00+00:00,minute,50.2,provisional_no_snapshot,ready
nbs_pmi_2022_03,nbs_pmi,2022-03,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901418.html,2026-09-04T13:06:33.038486+00:00,81727e39c7fc20d3a667e02dc353cdb309ad4cd18cbdf11047e4886107428c27,2022-03-31T01:30:00+00:00,minute,49.5,provisional_no_snapshot,ready
nbs_pmi_2022_04,nbs_pmi,2022-04,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901453.html,2026-09-04T13:06:33.470656+00:00,401a87481d5f39e5773f8dbe121ce07b2d03a3f5c45775ce42a259a2bcb0b433,2022-04-30T01:30:00+00:00,minute,47.4,provisional_no_snapshot,ready
nbs_pmi_2022_05,nbs_pmi,2022-05,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901479.html,2026-09-04T13:06:33.904798+00:00,4aea568901f663d11785b4ed1388fa50ebfc433052b072e00d13d2775e70f989,2022-05-31T01:30:00+00:00,minute,49.6,provisional_no_snapshot,ready
nbs_pmi_2022_06,nbs_pmi,2022-06,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901501.html,2026-09-04T13:06:34.263825+00:00,0b51612b2583ac94ee387c39e16c9411e52142f84415520c71f4dbff3e5c1d82,2022-06-30T01:30:00+00:00,minute,50.2,provisional_no_snapshot,ready
nbs_pmi_2022_07,nbs_pmi,2022-07,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901539.html,2026-09-04T13:06:34.646431+00:00,7376c080ae33a0d64c96858b340ead99a6d9dde572364a8c6ad58baeb395b4f9,2022-07-31T01:30:00+00:00,minute,49.0,provisional_no_snapshot,ready
nbs_pmi_2022_08,nbs_pmi,2022-08,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901567.html,2026-09-04T13:06:35.044314+00:00,a3703292446dc3350287cedcc9cad0e1a286b9000f70336297d8cc4ed84f0647,2022-08-31T01:30:00+00:00,minute,49.4,provisional_no_snapshot,ready
nbs_pmi_2022_09,nbs_pmi,2022-09,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901601.html,2026-09-04T13:06:35.475282+00:00,db5eca690a644208ec0e953ce4e83ec5924eb1757920cf07c0645c6e449b27f1,2022-09-30T01:30:00+00:00,minute,50.1,provisional_no_snapshot,ready
nbs_pmi_2022_10,nbs_pmi,2022-10,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901644.html,2026-09-04T13:06:35.898052+00:00,ddd0ab8936627c5ecb1b55f16049e7f7df222da9ed78855e3c15a4f2e7c886d5,2022-10-31T01:30:00+00:00,minute,49.2,provisional_no_snapshot,ready
nbs_pmi_2022_11,nbs_pmi,2022-11,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901666.html,2026-09-04T13:06:36.307359+00:00,a2e7c99cca6343b6daa9925fb4752f38d14fd0fb5947891307e731392395edcd,2022-11-30T01:30:00+00:00,minute,48.0,provisional_no_snapshot,ready
nbs_pmi_2022_12,nbs_pmi,2022-12,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901700.html,2026-09-04T13:06:36.682443+00:00,5eae57daecfd7ee4768e9bae1f2fb2d6dd7c8aa5a1e519c376397ed453ee8409,2022-12-31T01:30:00+00:00,minute,47.0,provisional_no_snapshot,ready
nbs_pmi_2023_01,nbs_pmi,2023-01,https://www.stats.gov.cn/sj/zxfb/202302/t20230203_1901737.html,2026-09-04T13:06:37.108446+00:00,9445a4ec08943e94a9f8c0ebc3d0dd5b00e4fdd48765237dcab6dcd8c89f64f6,2023-01-31T01:30:00+00:00,minute,50.1,provisional_no_snapshot,ready
nbs_pmi_2023_02,nbs_pmi,2023-02,https://www.stats.gov.cn/sj/zxfb/202303/t20230301_1919045.html,2026-09-04T13:06:37.448159+00:00,196226c74d2a945bada53012fc8626e0bab18a1650d2ba7348cbd0f857c6243a,2023-03-01T01:30:00+00:00,minute,52.6,provisional_no_snapshot,ready
nbs_pmi_2023_03,nbs_pmi,2023-03,https://www.stats.gov.cn/sj/zxfb/202303/t20230331_1938271.html,2026-09-04T13:06:37.792184+00:00,521c229bdf0ff6ce0fefacc37049228ceeac9a221b2dbad5cdd1b5ced4d371c9,2023-03-31T01:30:00+00:00,minute,51.9,provisional_no_snapshot,ready
nbs_pmi_2023_04,nbs_pmi,2023-04,https://www.stats.gov.cn/sj/zxfb/202304/t20230429_1939136.html,2026-09-04T13:06:38.197082+00:00,cfb8a6a0b4b469eb9314d06b1fa60355e53ddc38ee1dd8267c3da960393edf20,2023-04-30T01:30:00+00:00,minute,49.2,provisional_no_snapshot,ready
nbs_pmi_2023_05,nbs_pmi,2023-05,https://www.stats.gov.cn/sj/zxfb/202305/t20230531_1940267.html,2026-09-04T13:06:38.523895+00:00,1811f0a41cc001c1e2dd7704042f1ebf07b39817522d986e4481d4d257497b17,2023-05-31T01:30:00+00:00,minute,48.8,provisional_no_snapshot,ready
nbs_pmi_2023_06,nbs_pmi,2023-06,https://www.stats.gov.cn/sj/zxfb/202306/t20230630_1940935.html,2026-09-04T13:06:39.011838+00:00,8a55094299df18bd5c7b05e5c2b12a78d5b32d5be522132edbf4f25107ee5c72,2023-06-30T01:30:00+00:00,minute,49.0,provisional_no_snapshot,ready
nbs_pmi_2023_07,nbs_pmi,2023-07,https://www.stats.gov.cn/sj/zxfb/202307/t20230731_1941624.html,2026-09-04T13:06:42.537855+00:00,b30ec942dac353e4089455aefa1f71b3edb3db2e24baa747cf78405b56c6b66e,2023-07-31T01:30:00+00:00,minute,49.3,provisional_no_snapshot,ready
nbs_pmi_2023_08,nbs_pmi,2023-08,https://www.stats.gov.cn/sj/zxfb/202308/t20230831_1942429.html,2026-09-04T13:06:46.148512+00:00,de2a0c9e3eeaa06d5b97e09bc9b54f926b137fd01eed9397fd35e235339de148,2023-08-31T01:30:00+00:00,minute,49.7,provisional_no_snapshot,ready
nbs_pmi_2023_09,nbs_pmi,2023-09,https://www.stats.gov.cn/sj/zxfb/202309/t20230928_1943291.html,2026-09-04T13:06:49.694973+00:00,5fc419efabd49116402af527e858cf917b4674a2346e18b36f4f96e2a99a3442,2023-09-30T01:30:00+00:00,minute,50.2,provisional_no_snapshot,ready
nbs_pmi_2023_10,nbs_pmi,2023-10,https://www.stats.gov.cn/sj/zxfb/202310/t20231031_1944037.html,2026-09-04T13:06:53.153813+00:00,94bcdbc1c98ab6dcb8b1d84923adef7064df81d13e4d7da99d8cb58e7ff013a9,2023-10-31T01:30:00+00:00,minute,49.5,provisional_no_snapshot,ready
nbs_pmi_2023_11,nbs_pmi,2023-11,https://www.stats.gov.cn/sj/zxfb/202311/t20231130_1945018.html,2026-09-04T13:06:56.712231+00:00,468b192bf3e2f645ac5bfe2158f4ce36f88f8feb3c8d7f2633605060eb605bfb,2023-11-30T01:30:00+00:00,minute,49.4,provisional_no_snapshot,ready
nbs_pmi_2023_12,nbs_pmi,2023-12,https://www.stats.gov.cn/sj/zxfb/202312/t20231229_1946102.html,2026-09-04T13:07:00.270756+00:00,7f679a77e3950a27339a3c63953b62fc7d20c62ea16af2a2eee8329fd36b2ff7,2023-12-31T01:30:00+00:00,minute,49.0,provisional_no_snapshot,ready
nbs_pmi_2024_01,nbs_pmi,2024-01,https://www.stats.gov.cn/sj/zxfb/202401/t20240131_1947009.html,2026-09-04T13:07:03.821534+00:00,b0dc7bd0a4655b8d71ca6c336e9c22b5673aba8fe0f0d7fd6ccb22324807d7f9,2024-01-31T01:30:00+00:00,minute,49.2,provisional_no_snapshot,ready
nbs_pmi_2024_02,nbs_pmi,2024-02,https://www.stats.gov.cn/sj/zxfb/202403/t20240318_1948006.html,2026-09-04T13:07:07.228391+00:00,134c65af9a125639dea472d1b83e3b91bb1bc2d98fef8694839972dffc551cdf,2024-03-01T01:30:00+00:00,minute,49.1,provisional_no_snapshot,ready
nbs_pmi_2024_03,nbs_pmi,2024-03,https://www.stats.gov.cn/sj/zxfb/202404/t20240411_1948446.html,2026-09-04T13:07:10.760959+00:00,379d3a7a6ae0db1ad221c4fb554d44e9c1a0b62b4a69c16b0ca21b3224b1ae1d,2024-03-31T01:30:00+00:00,minute,50.8,provisional_no_snapshot,ready
nbs_pmi_2024_04,nbs_pmi,2024-04,https://www.stats.gov.cn/sj/zxfb/202404/t20240430_1948787.html,2026-09-04T13:07:11.190306+00:00,1bcdd0994a7560efe3c8e228c021da7b6374e2aa8d65b10205cb8b91161a7118,2024-04-30T01:30:00+00:00,minute,50.4,provisional_no_snapshot,ready
nbs_pmi_2024_05,nbs_pmi,2024-05,https://www.stats.gov.cn/sj/zxfb/202405/t20240531_1954176.html,2026-09-04T13:07:11.482888+00:00,149ffc8999ab282b2054103acbfeb84efb463f6416ce0a39e86707772dd527f2,2024-05-31T01:30:00+00:00,minute,49.5,provisional_no_snapshot,ready
nbs_pmi_2024_06,nbs_pmi,2024-06,https://www.stats.gov.cn/sj/zxfb/202406/t20240630_1955251.html,2026-09-04T13:07:11.844931+00:00,8ff0aeed443742020fc22727cf0b1d0b3859f18b04d2c13b137a40db1bb7353f,2024-06-30T01:30:00+00:00,minute,49.5,provisional_no_snapshot,ready
nbs_pmi_2024_07,nbs_pmi,2024-07,https://www.stats.gov.cn/sj/zxfb/202407/t20240731_1955901.html,2026-09-04T13:07:12.178003+00:00,6b8e3553853e42674fb2357f69b2019952738085c6ae934e6912dce921595ac2,2024-07-31T01:30:00+00:00,minute,49.4,provisional_no_snapshot,ready
nbs_pmi_2024_08,nbs_pmi,2024-08,https://www.stats.gov.cn/sj/zxfb/202408/t20240831_1956161.html,2026-09-04T13:07:12.506488+00:00,2ae1871f300dc87af8612bcd608ba19c22de6236b04f07da6df7652c0cb06451,2024-08-31T01:30:00+00:00,minute,49.1,provisional_no_snapshot,ready
nbs_pmi_2024_09,nbs_pmi,2024-09,https://www.stats.gov.cn/sj/zxfb/202409/t20240930_1956798.html,2026-09-04T13:07:12.927042+00:00,775167727ed3d668c2ff872f582fbae1be32049782cc3c72132e1eb5e2ad3da6,2024-09-30T01:30:00+00:00,minute,49.8,provisional_no_snapshot,ready
nbs_pmi_2024_10,nbs_pmi,2024-10,https://www.stats.gov.cn/sj/zxfb/202410/t20241031_1957214.html,2026-09-04T13:07:13.318438+00:00,208f2f44639d1858f9ee14586418f7a68bcadc76d681296f46a8de7da8adf019,2024-10-31T01:30:00+00:00,minute,50.1,provisional_no_snapshot,ready
nbs_pmi_2024_11,nbs_pmi,2024-11,https://www.stats.gov.cn/sj/zxfb/202411/t20241130_1957624.html,2026-09-04T13:07:16.746925+00:00,02757871f581c935114c4556119c4dbd17be18bf75c4eaaa690a1d6152a2d60f,2024-11-30T01:30:00+00:00,minute,50.3,provisional_no_snapshot,ready
nbs_pmi_2024_12,nbs_pmi,2024-12,https://www.stats.gov.cn/sj/zxfb/202412/t20241231_1958118.html,2026-09-04T13:07:17.113375+00:00,82f6ec8b2368cbe66ea7cb3d813c7ba1cb426512b7479a531df26b8999e02f02,2024-12-31T01:30:00+00:00,minute,50.1,provisional_no_snapshot,ready
nbs_pmi_2025_01,nbs_pmi,2025-01,https://www.stats.gov.cn/sj/zxfb/202501/t20250127_1958493.html,2026-09-04T13:07:20.692118+00:00,d8d2b0f5c9f237d7a24482b5555fd61b9606d0922c7e13d9cee002bec4374aea,2025-01-27T01:30:00+00:00,minute,49.1,provisional_no_snapshot,ready
